@timestamp,@message
2019-12-06 21:10:11.957,"JOB_ID 1601575666608-4115164, RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de, BatchSize: 5
"
2019-12-06 21:10:11.963,"JOB_ID 9421575666609-2149324, RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541, BatchSize: 5
"
2019-12-06 21:10:11.978,"JOB_ID 2561575666611-2814834, RequestId: 23c7f19c-43f7-569b-b0ac-a7f8860430a9, BatchSize: 1
"
2019-12-06 21:10:11.998,"REPORT RequestId: 23c7f19c-43f7-569b-b0ac-a7f8860430a9	Duration: 498.52 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:12.117,"JOB_ID 4821575666611-413558, RequestId: a7f10c65-2268-54f7-8f95-5a01e79b7019, BatchSize: 1
"
2019-12-06 21:10:12.118,"REPORT RequestId: a7f10c65-2268-54f7-8f95-5a01e79b7019	Duration: 494.03 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:12.277,"JOB_ID 2231575666609-036406, RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de, BatchSize: 5
"
2019-12-06 21:10:12.283,"JOB_ID 4681575666609-5000482, RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541, BatchSize: 5
"
2019-12-06 21:10:12.316,"REPORT RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de	Duration: 1738.35 ms	Billed Duration: 1800 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:12.400,"JOB_ID 9181575666611-6661494, RequestId: fb508097-a489-55a8-9964-d6f3617a8e9e, BatchSize: 1
"
2019-12-06 21:10:12.401,"REPORT RequestId: fb508097-a489-55a8-9964-d6f3617a8e9e	Duration: 506.43 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:12.597,"JOB_ID 2241575666611-9132917, RequestId: d84aec69-7d20-5326-933f-ba0db8d33514, BatchSize: 1
"
2019-12-06 21:10:12.597,"REPORT RequestId: d84aec69-7d20-5326-933f-ba0db8d33514	Duration: 504.40 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:12.683,"JOB_ID 8631575666609-7201116, RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541, BatchSize: 5
"
2019-12-06 21:10:12.836,"JOB_ID 6511575666612-0950906, RequestId: b71134d3-1477-5ec2-a931-62b7d183f8f0, BatchSize: 1
"
2019-12-06 21:10:12.836,"REPORT RequestId: b71134d3-1477-5ec2-a931-62b7d183f8f0	Duration: 483.57 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:12.849,"JOB_ID 8761575666612-0370016, RequestId: 21dcef99-dc54-57a9-8a16-b9fd19a01347, BatchSize: 1
"
2019-12-06 21:10:12.876,"REPORT RequestId: 21dcef99-dc54-57a9-8a16-b9fd19a01347	Duration: 562.94 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:13.003,"JOB_ID 2721575666610-1897848, RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541, BatchSize: 5
"
2019-12-06 21:10:13.004,"REPORT RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541	Duration: 2072.33 ms	Billed Duration: 2100 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:13.061,"JOB_ID 2861575666608-4248848, RequestId: a1209f58-5f5a-5f9e-b512-c93c9aa809ac, BatchSize: 4
"
2019-12-06 21:10:13.260,"JOB_ID 9021575666612-5832646, RequestId: 5d21e6c0-51da-587a-9289-b0a4942ebe48, BatchSize: 1
"
2019-12-06 21:10:13.261,"REPORT RequestId: 5d21e6c0-51da-587a-9289-b0a4942ebe48	Duration: 490.48 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:13.357,"JOB_ID 7021575666612-6552708, RequestId: 92782818-d8a3-502e-8728-7e7c1d57d0b7, BatchSize: 1
"
2019-12-06 21:10:13.358,"REPORT RequestId: 92782818-d8a3-502e-8728-7e7c1d57d0b7	Duration: 520.03 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:13.399,"JOB_ID 7191575666612-4859955, RequestId: d12c76df-f6f1-56fd-99c6-20bb33050213, BatchSize: 1
"
2019-12-06 21:10:13.400,"REPORT RequestId: d12c76df-f6f1-56fd-99c6-20bb33050213	Duration: 718.09 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:13.421,"JOB_ID 1691575666609-769655, RequestId: a1209f58-5f5a-5f9e-b512-c93c9aa809ac, BatchSize: 4
"
2019-12-06 21:10:13.563,"JOB_ID 2791575666612-8947241, RequestId: c7f293b0-3e49-58af-bad9-c5d4fbbd5399, BatchSize: 1
"
2019-12-06 21:10:13.564,"REPORT RequestId: c7f293b0-3e49-58af-bad9-c5d4fbbd5399	Duration: 483.60 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:13.587,"JOB_ID 5781575666611-4937575, RequestId: ccd028a1-d182-5833-893a-7ec51471d8aa, BatchSize: 1
"
2019-12-06 21:10:13.625,"REPORT RequestId: ccd028a1-d182-5833-893a-7ec51471d8aa	Duration: 1487.83 ms	Billed Duration: 1500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 193.71 ms	
"
2019-12-06 21:10:13.700,"JOB_ID 5711575666611-421464, RequestId: d293af07-a299-5c44-aef3-f963676af23e, BatchSize: 1
"
2019-12-06 21:10:13.700,"REPORT RequestId: d293af07-a299-5c44-aef3-f963676af23e	Duration: 1651.82 ms	Billed Duration: 1700 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 188.16 ms	
"
2019-12-06 21:10:13.741,"JOB_ID 4241575666609-9711878, RequestId: a1209f58-5f5a-5f9e-b512-c93c9aa809ac, BatchSize: 4
"
2019-12-06 21:10:14.061,"JOB_ID 9311575666610-1347234, RequestId: a1209f58-5f5a-5f9e-b512-c93c9aa809ac, BatchSize: 4
"
2019-12-06 21:10:14.100,"REPORT RequestId: a1209f58-5f5a-5f9e-b512-c93c9aa809ac	Duration: 2668.28 ms	Billed Duration: 2700 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	Init Duration: 184.33 ms	
"
2019-12-06 21:10:14.103,"JOB_ID 5251575666613-4022343, RequestId: 5b60a582-1440-5f3e-ac22-f3e6d1b5c408, BatchSize: 1
"
2019-12-06 21:10:14.104,"REPORT RequestId: 5b60a582-1440-5f3e-ac22-f3e6d1b5c408	Duration: 519.98 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:14.157,"JOB_ID 8221575666613-1458619, RequestId: cab81366-6e35-5944-8751-4502abc0e9dd, BatchSize: 1
"
2019-12-06 21:10:14.158,"REPORT RequestId: cab81366-6e35-5944-8751-4502abc0e9dd	Duration: 751.87 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:14.342,"JOB_ID 9951575666613-5788176, RequestId: e573833a-776b-50d2-acac-d55eb29faea8, BatchSize: 1
"
2019-12-06 21:10:14.362,"REPORT RequestId: e573833a-776b-50d2-acac-d55eb29faea8	Duration: 531.21 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:14.566,"JOB_ID 8851575666613-465231, RequestId: 7edb6b09-de9d-5b14-9d85-3d6d1b698ffa, BatchSize: 1
"
2019-12-06 21:10:14.586,"REPORT RequestId: 7edb6b09-de9d-5b14-9d85-3d6d1b698ffa	Duration: 736.16 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:14.881,"JOB_ID 3171575666613-8762965, RequestId: 21c155e6-a06c-5e21-8464-03826599dacf, BatchSize: 2
"
2019-12-06 21:10:15.041,"JOB_ID 491575666614-3826509, RequestId: 6025b217-19f8-5488-803a-e473dc0e8af2, BatchSize: 1
"
2019-12-06 21:10:15.043,"REPORT RequestId: 6025b217-19f8-5488-803a-e473dc0e8af2	Duration: 493.68 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:15.087,"JOB_ID 8371575666614-4329817, RequestId: f57689b2-7955-5d67-a76b-dfd6bca34989, BatchSize: 1
"
2019-12-06 21:10:15.089,"REPORT RequestId: f57689b2-7955-5d67-a76b-dfd6bca34989	Duration: 489.77 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:15.221,"JOB_ID 8161575666613-8749952, RequestId: 21c155e6-a06c-5e21-8464-03826599dacf, BatchSize: 2
"
2019-12-06 21:10:15.223,"REPORT RequestId: 21c155e6-a06c-5e21-8464-03826599dacf	Duration: 1133.50 ms	Billed Duration: 1200 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:15.562,"JOB_ID 4281575666614-8672864, RequestId: 40cfcdea-8980-564e-b97b-9b8e4c74d07c, BatchSize: 1
"
2019-12-06 21:10:15.562,"REPORT RequestId: 40cfcdea-8980-564e-b97b-9b8e4c74d07c	Duration: 486.71 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:15.580,"JOB_ID 7321575666614-864953, RequestId: 6264e1fc-986a-5d55-962e-b7985d9fddcc, BatchSize: 1
"
2019-12-06 21:10:15.592,"JOB_ID 7071575666614-8839521, RequestId: 10eb23f4-39cb-567b-a056-7590fc3d7801, BatchSize: 2
"
2019-12-06 21:10:15.601,"REPORT RequestId: 6264e1fc-986a-5d55-962e-b7985d9fddcc	Duration: 553.69 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:15.667,"JOB_ID 3661575666615-0277133, RequestId: c75f4ce1-995b-5a65-9529-1a855cac9c57, BatchSize: 1
"
2019-12-06 21:10:15.668,"REPORT RequestId: c75f4ce1-995b-5a65-9529-1a855cac9c57	Duration: 482.60 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-12-06 21:10:15.777,"JOB_ID 2861575666614-636693, RequestId: 200a730d-00fa-5e72-82a9-2569c50c9a9c, BatchSize: 1
"
2019-12-06 21:10:15.778,"REPORT RequestId: 200a730d-00fa-5e72-82a9-2569c50c9a9c	Duration: 845.40 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:15.780,"JOB_ID 1101575666615-1055954, RequestId: 7d9ffb99-1260-58bf-a25d-adfdd7979c51, BatchSize: 1
"
2019-12-06 21:10:15.781,"REPORT RequestId: 7d9ffb99-1260-58bf-a25d-adfdd7979c51	Duration: 510.72 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
