"","TS","Job_ID","Duration"
"221","1574416665"," 4941574420264-9567895,","252.12"
"222","1574416665"," 6301574420265-0358377,","248.93"
"223","1574416666"," 3911574420265-313301,","288.91"
"224","1574416666"," 3981574420265-3274,","255.96"
"225","1574416666"," 411574420265-671625,","249.96"
"226","1574416666"," 1891574420265-715079,","275.76"
"227","1574416666"," 6081574420265-7215388,","255.34"
"228","1574416666"," 4971574420265-930201,","280.18"
"229","1574416666"," 8931574420265-9447618,","250.12"
"230","1574416666"," 2521574420265-92225,","259.45"
"231","1574416667"," 3781574420266-2179687,","228.16"
"232","1574416667"," 2101574420266-2380946,","265.11"
"233","1574416667"," 4541574420266-4065843,","268.58"
"234","1574416667"," 9861574420266-6762376,","276.65"
"235","1574416668"," 1231574420266-9965625,","242.92"
"236","1574416668"," 4101574420267-3893719,","268.17"
"237","1574416668"," 7361574420267-6213455,","293.15"
"238","1574416668"," 6801574420267-8105912,","254.6"
"239","1574416668"," 2471574420267-8276033,","247.54"
"240","1574416668"," 1831574420268-0494037,","292.86"
"241","1574416669"," 6551574420268-2046719,","251.16"
"242","1574416669"," 5211574420268-3912883,","495.9"
"243","1574416669"," 3991574420268-7284856,","248.76"
"244","1574416669"," 1311574420268-7887158,","232.73"
"245","1574416669"," 251574420268-6841602,","248.97"
"246","1574416670"," 1741574420269-334274,","230.91"
"247","1574416670"," 8801574420269-4709344,","241.27"
"248","1574416670"," 391574420269-810828,","260.25"
"249","1574416670"," 1431574420269-8257847,","241.32"
"250","1574416670"," 5761574420269-914973,","242.09"
"251","1574416670"," 5011574420270-0699549,","275.79"
"252","1574416671"," 2121574420270-0875528,","244.58"
"253","1574416671"," 6901574420270-3480625,","245.02"
"254","1574416671"," 7821574420270-1076684,","273.38"
"255","1574416671"," 2091574420270-3283818,","251.51"
"256","1574416671"," 8331574420270-4827106,","252.87"
"257","1574416671"," 3271574420270-5327823,","274.28"
"258","1574416672"," 7851574420271-1464827,","240.3"
"259","1574416672"," 8571574420271-1552796,","252.5"
"260","1574416672"," 7241574420271-21453,","238.14"
"261","1574416672"," 181574420271-1690524,","241.47"
"262","1574416672"," 6201574420271-3020322,","226.35"
"263","1574416672"," 6521574420271-3748937,","259.06"
"264","1574416672"," 3171574420271-3906896,","277.04"
"265","1574416672"," 8981574420271-592225,","243.01"
"266","1574416672"," 7131574420271-5562904,","233.98"
"267","1574416672"," 3691574420271-7793565,","224.78"
"268","1574416673"," 6951574420272-0209937,","280.02"
"269","1574416673"," 4221574420272-2500923,","235.06"
"270","1574416673"," 8141574420272-3136175,","275.65"
"271","1574416673"," 8711574420272-5329638,","250.31"
"272","1574416673"," 9381574420272-5168543,","242.59"
"273","1574416673"," 3061574420272-9033048,","247.58"
"274","1574416673"," 1901574420272-9873636,","272.46"
"275","1574416673"," 6161574420273-010561,","288.17"
"276","1574416674"," 1841574420273-147704,","294.54"
"277","1574416674"," 4691574420273-5647914,","270.47"
"278","1574416674"," 3401574420273-6811383,","228.23"
"279","1574416674"," 5171574420273-811246,","242.03"
"280","1574416674"," 3221574420273-9097266,","246.81"
"281","1574416675"," 4231574420274-3661568,","256.7"
"282","1574416675"," 711574420274-716754,","263.71"
"283","1574416675"," 4061574420274-946984,","268.94"
"284","1574416675"," 971574420275-0867028,","237.02"
"285","1574416676"," 8731574420275-4631152,","253.25"
"286","1574416676"," 5291574420275-482233,","251.4"
"287","1574416676"," 6611574420275-5790126,","241.49"
"288","1574416676"," 551574420275-7992878,","284.69"
"289","1574416677"," 6191574420276-1264696,","275.5"
"290","1574416677"," 9841574420276-7673168,","228.11"
"291","1574416678"," 4591574420276-801855,","243.91"
"292","1574416678"," 7091574420276-9988825,","254.85"
"293","1574416678"," 1481574420277-0213523,","262.69"
"294","1574416678"," 4201574420277-6488533,","238.27"
"295","1574416678"," 8891574420277-6329985,","252.58"
"296","1574416678"," 5821574420277-6628838,","252.45"
"297","1574416678"," 5451574420277-6796825,","247.12"
"298","1574416678"," 1711574420277-7017622,","244.82"
"299","1574416678"," 4921574420277-7177517,","261.69"
"300","1574416678"," 6661574420277-7300866,","282.08"
"301","1574416678"," 5251574420277-8897333,","270.05"
"302","1574416678"," 9741574420277-8386335,","285.41"
"303","1574416678"," 6631574420277-8609726,","283.6"
"304","1574416679"," 311574420278-2189732,","241.39"
"305","1574416679"," 7071574420278-3112624,","244.64"
"306","1574416679"," 8811574420278-4136329,","249.2"
"307","1574416679"," 5881574420278-578025,","225.63"
"308","1574416679"," 9181574420278-486905,","268.8"
"309","1574416679"," 2531574420278-6470942,","230.46"
"310","1574416680"," 6381574420278-7281606,","268.75"
"311","1574416680"," 9111574420278-736779,","265.93"
"312","1574416680"," 441574420278-7624607,","221.84"
"313","1574416680"," 3971574420278-749399,","280.29"
"314","1574416680"," 1891574420278-9754927,","248.12"
"315","1574416680"," 8721574420279-3278074,","234.65"
"316","1574416680"," 9721574420279-4713552,","247.2"
"317","1574416681"," 1961574420279-5960073,","240.53"
"318","1574416681"," 8341574420279-8542035,","227.1"
"319","1574416681"," 1591574420280-6007116,","230.85"
"320","1574416681"," 4291574420280-3354783,","241.82"
"321","1574416681"," 691574420279-8277676,","290.02"
"322","1574416681"," 661574420280-6238554,","273.14"
"323","1574416681"," 6641574420280-7405093,","241.57"
"324","1574416681"," 9561574420280-8651888,","256.63"
"325","1574416681"," 8651574420280-899888,","269.5"
"326","1574416682"," 6671574420281-1470172,","279.56"
"327","1574416682"," 1091574420280-9668348,","241.36"
"328","1574416682"," 3531574420281-3416014,","236.11"
"329","1574416682"," 2711574420281-2618387,","245.48"
"330","1574416682"," 6181574420281-3618035,","265.51"
"331","1574416682"," 3341574420281-5091062,","227.51"
"332","1574416682"," 4771574420281-4440718,","248.71"
"333","1574416682"," 5971574420281-9593015,","234.28"
"334","1574416682"," 2961574420282-0442343,","235.69"
"335","1574416683"," 1371574420282-0727093,","265.22"
"336","1574416683"," 8631574420282-2268472,","264.95"
"337","1574416683"," 1051574420282-3140616,","276.5"
"338","1574416683"," 9451574420282-4347844,","243.06"
"339","1574416683"," 4251574420282-5458553,","280.29"
"340","1574416683"," 3031574420282-7213552,","244.82"
"341","1574416683"," 7221574420282-7448363,","241.52"
"342","1574416683"," 3181574420282-6903589,","266.15"
"343","1574416683"," 8421574420282-7645764,","241.81"
"344","1574416683"," 1211574420282-8514178,","287.62"
"345","1574416683"," 8611574420282-6596642,","235.36"
"346","1574416684"," 7051574420283-2509336,","241.59"
"347","1574416684"," 6021574420283-782788,","243.35"
"348","1574416684"," 2001574420283-8283794,","229.01"
"349","1574416684"," 301574420284-0152056,","293.78"
"350","1574416685"," 5721574420284-2368023,","261.03"
"351","1574416685"," 7351574420284-6377578,","243.44"
"352","1574416685"," 2201574420284-9468853,","245.5"
"353","1574416685"," 2011574420284-9590433,","259.99"
"354","1574416686"," 2971574420285-3783817,","251.06"
"355","1574416686"," 901574420285-3860004,","277.09"
"356","1574416686"," 4431574420285-5170004,","241.66"
"357","1574416686"," 4491574420285-6841593,","260.76"
"358","1574416686"," 471574420285-8518267,","293.56"
"359","1574416687"," 4211574420286-044471,","268.59"
"360","1574416687"," 4151574420286-1149817,","251.22"
"361","1574416687"," 4711574420286-2363718,","249.19"
"362","1574416687"," 2031574420286-439158,","248.46"
"363","1574416687"," 3951574420286-4594285,","239.34"
"364","1574416687"," 8191574420286-9825127,","284.25"
"365","1574416687"," 8831574420287-002605,","254.72"
"366","1574416688"," 3231574420287-145145,","240.45"
"367","1574416688"," 2421574420287-279559,","241.37"
"368","1574416688"," 6541574420287-0580988,","462.45"
"369","1574416688"," 9331574420287-5989854,","232.54"
"370","1574416688"," 481574420287-780906,","306"
"371","1574416688"," 201574420287-9361777,","229.97"
"372","1574416689"," 2921574420287-8383152,","259.44"
"373","1574416689"," 5461574420287-9125183,","267.09"
"374","1574416689"," 4511574420288-127302,","231.77"
"375","1574416689"," 531574420288-664578,","278.81"
"376","1574416689"," 5511574420288-718774,","235.23"
"377","1574416689"," 3901574420288-7652047,","260.71"
"378","1574416689"," 4621574420288-7766936,","278.39"
"379","1574416690"," 2881574420289-6758254,","248.61"
"380","1574416690"," 381574420289-4513974,","257.86"
"381","1574416690"," 2781574420289-6081316,","259.41"
"382","1574416690"," 3641574420289-7452326,","256.22"
"383","1574416690"," 5041574420289-8676708,","240.51"
"384","1574416690"," 9021574420289-9362073,","265.21"
"385","1574416690"," 1631574420289-9003336,","268.84"
"386","1574416691"," 8761574420290-2086215,","248.94"
"387","1574416691"," 8321574420290-1685514,","252.12"
"388","1574416691"," 4681574420290-3440633,","240.55"
"389","1574416691"," 881574420290-3691022,","257.11"
"390","1574416691"," 6481574420290-4696758,","271.96"
"391","1574416691"," 3461574420290-6475918,","269.45"
"392","1574416692"," 2601574420291-0563228,","241.36"
"393","1574416692"," 5141574420291-1788418,","275.7"
"394","1574416692"," 4841574420291-3648148,","309.66"
"395","1574416692"," 2931574420291-37451,","270.35"
"396","1574416692"," 2261574420291-3238218,","251.35"
"397","1574416692"," 8081574420291-3571415,","272.7"
"398","1574416692"," 4951574420291-867598,","227.35"
"399","1574416692"," 5381574420291-9441762,","234.12"
"400","1574416692"," 1441574420291-969061,","245.3"
"401","1574416692"," 3471574420291-9572384,","251.67"
"402","1574416693"," 1131574420292-054725,","268.85"
"403","1574416693"," 8751574420292-197215,","263.05"
"404","1574416693"," 1781574420292-2147615,","237.77"
"405","1574416693"," 3201574420292-2305999,","294.93"
"406","1574416693"," 101574420292-3449929,","229.75"
"407","1574416693"," 6581574420292-3800075,","281.28"
"408","1574416693"," 2481574420292-2985005,","271.98"
"409","1574416693"," 1661574420292-8314114,","260.79"
"410","1574416694"," 4171574420293-3108075,","277.86"
"411","1574416694"," 7751574420293-3243556,","238.26"
"412","1574416694"," 4371574420293-2730167,","247.65"
"413","1574416694"," 6891574420293-2813315,","257.12"
"414","1574416694"," 3611574420293-521327,","245.47"
"415","1574416694"," 4391574420293-4959285,","232.37"
"416","1574416694"," 3451574420293-560742,","246.9"
"417","1574416694"," 3831574420293-7663412,","272.44"
"418","1574416694"," 1401574420293-3622987,","222.38"
"419","1574416695"," 5201574420294-1683738,","241.58"
"420","1574416695"," 8151574420294-14682,","270.02"
"421","1574416695"," 8921574420294-5973835,","264.84"
"422","1574416695"," 1671574420294-8342502,","265.43"
"423","1574416696"," 7261574420295-1194549,","231.55"
"424","1574416696"," 8481574420295-359077,","233.29"
"425","1574416696"," 9511574420295-3389633,","305.13"
"426","1574416696"," 6871574420295-5877414,","244.3"
"427","1574416696"," 5651574420295-4751656,","254.56"
"428","1574416696"," 5931574420295-881804,","254.22"
"429","1574416697"," 4381574420296-1465788,","244.48"
"430","1574416697"," 4631574420296-1780462,","436.03"
"431","1574416697"," 9871574420296-351294,","263.66"
"432","1574416697"," 2871574420296-381373,","231.95"
"433","1574416697"," 8391574420296-4176543,","255.05"
"434","1574416697"," 2941574420296-449475,","255.52"
"435","1574416697"," 3881574420296-6004827,","265.47"
"436","1574416697"," 3601574420296-7523916,","263.95"
"437","1574416697"," 7121574420296-3936229,","264.28"
"438","1574416697"," 3651574420296-9918013,","277.34"
"439","1574416697"," 5181574420296-998393,","262.75"
"440","1574416698"," 4531574420297-067596,","248.16"
"441","1574416698"," 241574420297-3382728,","237.88"
"442","1574416698"," 8011574420297-353248,","267.52"
"443","1574416698"," 5961574420297-5508127,","242.44"
"444","1574416698"," 9771574420297-5594556,","260.2"
"445","1574416698"," 1251574420297-8254106,","243.98"
"446","1574416698"," 5121574420297-935657,","228.02"
"447","1574416698"," 3941574420297-9193473,","268.87"
"448","1574416699"," 3481574420297-8997514,","494.72"
"449","1574416699"," 5001574420298-248687,","264.94"
"450","1574416699"," 9371574420298-3409364,","245.47"
"451","1574416699"," 1341574420298-3635123,","260.83"
"452","1574416699"," 8591574420298-5301857,","242.38"
"453","1574416699"," 2271574420298-5747895,","260.55"
"454","1574416699"," 1421574420298-6569917,","243.66"
"455","1574416700"," 61574420299-3271732,","246.81"
"456","1574416700"," 9921574420299-307459,","256.25"
"457","1574416700"," 5921574420299-3556738,","245.86"
"458","1574416700"," 6211574420299-4883502,","251.79"
"459","1574416700"," 8551574420299-4906785,","229.12"
"460","1574416700"," 6321574420299-5045805,","247.34"
"461","1574416700"," 1511574420299-4753826,","251.82"
"462","1574416700"," 5491574420299-543036,","246.59"
"463","1574416700"," 7721574420299-5294847,","269.93"
"464","1574416700"," 3821574420299-9414153,","265.61"
"465","1574416700"," 821574420300-030971,","282.57"
"466","1574416701"," 4131574420300-0870614,","229.47"
"467","1574416701"," 1761574420300-1012497,","256.81"
"468","1574416701"," 7011574420299-8003962,","269.08"
"469","1574416701"," 9851574420300-252009,","245.37"
"470","1574416701"," 1621574420300-1780455,","296.01"
"471","1574416701"," 8121574420300-472337,","260.33"
"472","1574416701"," 9951574420300-4908,","228.53"
"473","1574416701"," 6331574420300-5051136,","314.58"
"474","1574416701"," 5891574420300-2959144,","238.87"
"475","1574416701"," 8491574420300-6899707,","250.64"
"476","1574416701"," 8001574420299-8354442,","281.71"
"477","1574416701"," 9911574420300-878044,","253.65"
"478","1574416701"," 5871574420300-9752517,","237.14"
"479","1574416701"," 7731574420300-9886365,","234.11"
"480","1574416701"," 271574420301-021734,","257.99"
"481","1574416701"," 1261574420301-000943,","240.64"
"482","1574416702"," 741574420300-964831,","244.83"
"483","1574416702"," 2361574420301-1494944,","277.99"
"484","1574416702"," 2171574420301-2311292,","276.44"
"485","1574416702"," 6371574420301-345768,","246.32"
"486","1574416702"," 151574420301-3708956,","274.83"
"487","1574416702"," 8741574420301-1916838,","254.06"
"488","1574416702"," 9251574420301-7860548,","232.93"
"489","1574416703"," 2751574420301-9608555,","241.05"
"490","1574416703"," 9541574420302-0478058,","250.14"
"491","1574416703"," 4751574420302-0277975,","255.2"
"492","1574416703"," 2781574420302-064196,","242.1"
"493","1574416703"," 2991574420302-470341,","243"
"494","1574416704"," 5421574420302-8254392,","277.59"
"495","1574416704"," 5901574420303-142577,","272.85"
"496","1574416704"," 7181574420303-250631,","248.13"
"497","1574416704"," 3291574420303-1651719,","239.44"
"498","1574416704"," 9621574420303-4083078,","260.23"
"499","1574416704"," 1691574420303-3726637,","258.34"
"500","1574416704"," 3011574420303-4155726,","240.37"
"501","1574416704"," 3161574420303-5232685,","308.71"
"502","1574416704"," 771574420303-2676337,","301.53"
"503","1574416704"," 5391574420303-5092552,","469.19"
"504","1574416704"," 9071574420303-789191,","254.67"
"505","1574416704"," 8701574420303-7320547,","251.79"
"506","1574416705"," 4091574420304-0658286,","245.84"
"507","1574416705"," 1281574420304-1774478,","237.71"
"508","1574416705"," 831574420304-2485657,","232.92"
"509","1574416705"," 7111574420304-265371,","251.53"
"510","1574416705"," 8671574420304-4150617,","272.31"
"511","1574416705"," 8771574420304-4804528,","242.6"
"512","1574416705"," 4011574420304-7512712,","284"
"513","1574416705"," 8171574420304-7897232,","248.37"
"514","1574416705"," 7041574420304-8708415,","251.85"
"515","1574416706"," 7171574420305-294478,","224.84"
"516","1574416706"," 8051574420305-3014724,","235.8"
"517","1574416706"," 8691574420305-3601525,","272.51"
"518","1574416706"," 4721574420305-9022498,","239.53"
"519","1574416706"," 1391574420305-9124346,","240.47"
"520","1574416707"," 871574420306-108393,","249.21"
"521","1574416707"," 9601574420306-3273673,","194.68"
"522","1574416707"," 8241574420306-3104885,","253.56"
"523","1574416707"," 8961574420306-4378033,","253.68"
"524","1574416707"," 1331574420306-546749,","257.34"
"525","1574416707"," 8901574420306-3434465,","246.98"
"526","1574416708"," 9611574420307-1149473,","242.79"
"527","1574416708"," 8221574420307-2340603,","245.36"
"528","1574416708"," 6051574420307-3619335,","252.71"
"529","1574416708"," 5191574420307-4091318,","254.02"
"530","1574416708"," 7811574420307-420472,","284.68"
"531","1574416708"," 4901574420307-6710615,","239.42"
"532","1574416708"," 1081574420307-603297,","273.75"
"533","1574416708"," 1011574420307-8116982,","266.65"
"534","1574416708"," 2591574420307-848842,","287.33"
"535","1574416709"," 6231574420307-8325198,","254.27"
"536","1574416709"," 6791574420308-0198512,","223.28"
"537","1574416709"," 5221574420308-8275452,","255.8"
"538","1574416709"," 6001574420308-8523862,","246.52"
"539","1574416709"," 6681574420308-8845954,","248.1"
"540","1574416709"," 4521574420308-8401413,","249.24"
"541","1574416709"," 9041574420308-944131,","264.77"
"542","1574416709"," 9491574420309-061256,","236.61"
"543","1574416710"," 6571574420309-312569,","283.54"
