"","TS","Job_ID","Duration"
"5538","1574757434"," 18021574761033-4515085,","691.13"
"5539","1574757434"," 15991574761033-6434672,","499.13"
"5540","1574757434"," 5381574761033-7232468,","497.75"
"5541","1574757434"," 9241574761033-6834035,","560.8"
"5542","1574757434"," 6911574761033-727236,","512.94"
"5543","1574757434"," 2131574761033-8558896,","498.7"
"5544","1574757434"," 3101574761032-9942098,","1396.23"
"5545","1574757434"," 4051574761033-4556808,","961.5"
"5546","1574757434"," 8711574761034-0888553,","479.82"
"5547","1574757435"," 5981574761034-1753008,","395.11"
"5548","1574757434"," 8831574761034-1811223,","505.07"
"5549","1574757435"," 3821574761034-18335,","756.13"
"5550","1574757435"," 11111574761034-1793716,","745.12"
"5551","1574757435"," 3291574761034-1953309,","395.11"
"5552","1574757435"," 5181574761034-2393465,","821.07"
"5553","1574757435"," 6001574761034-4755254,","514.66"
"5554","1574757435"," 14101574761034-6354706,","529.3"
"5555","1574757435"," 6391574761034-7478619,","486.14"
"5556","1574757435"," 16681574761034-775466,","520.14"
"5557","1574757435"," 12771574761034-7856476,","575.3"
"5558","1574757435"," 3271574761035-0392714,","468.68"
"5559","1574757435"," 6561574761035-0113118,","469"
"5560","1574757435"," 1391574761035-0632694,","504.82"
"5561","1574757435"," 11301574761034-8124142,","857.63"
"5562","1574757435"," 9751574761035-1632807,","544.24"
"5563","1574757435"," 16831574761035-179274,","551.37"
"5564","1574757436"," 9881574761035-439548,","478.11"
"5565","1574757436"," 3791574761034-946769,","972.97"
"5566","1574757436"," 18251574761035-5392377,","483.46"
"5567","1574757436"," 1011574761035-4527645,","498.85"
"5568","1574757436"," 7311574761035-131684,","917.72"
"5569","1574757436"," 11041574761035-5994,","479.18"
"5570","1574757436"," 10551574761035-2673385,","850.16"
"5571","1574757436"," 11574761035-4475114,","761.46"
"5572","1574757436"," 11001574761035-7460792,","480.26"
"5573","1574757436"," 291574761035-7686818,","496.8"
"5574","1574757436"," 191574761035-7634945,","516.03"
"5575","1574757436"," 12841574761035-9314365,","501.77"
"5576","1574757436"," 19261574761035-9795341,","474.24"
"5577","1574757436"," 4681574761035-9795349,","505.11"
"5578","1574757436"," 13131574761035-7316446,","841.09"
"5579","1574757436"," 3951574761036-1834648,","496.67"
"5580","1574757436"," 4841574761036-151418,","492.38"
"5581","1574757436"," 3591574761036-251332,","506.27"
"5582","1574757437"," 18651574761036-3010786,","554.14"
"5583","1574757437"," 13491574761036-3759162,","476.04"
"5584","1574757437"," 5571574761036-4072776,","531.85"
"5585","1574757437"," 7571574761036-4392345,","506.74"
"5586","1574757437"," 4081574761036-9594994,","487.12"
"5587","1574757437"," 11741574761036-9634795,","480.15"
"5588","1574757437"," 19741574761036-7832255,","488.57"
"5589","1574757437"," 19291574761036-6794634,","578.83"
"5590","1574757438"," 9891574761037-3673885,","489.9"
"5591","1574757438"," 17291574761037-3553898,","502.41"
"5592","1574757438"," 19921574761037-427297,","514.94"
"5593","1574757438"," 14301574761037-5291102,","518.57"
"5594","1574757438"," 17801574761037-1673577,","836.37"
"5595","1574757438"," 19691574761037-6875024,","516.77"
"5596","1574757438"," 10841574761037-7181315,","490.16"
"5597","1574757438"," 13251574761037-5195577,","725.86"
"5598","1574757438"," 16361574761037-775232,","485.88"
"5599","1574757438"," 15931574761037-7992725,","503.31"
"5600","1574757438"," 1181574761037-927312,","486.41"
"5601","1574757438"," 16171574761037-883932,","542.06"
"5602","1574757438"," 8931574761037-9512436,","558.27"
"5603","1574757438"," 13191574761037-6594944,","823.61"
"5604","1574757438"," 16561574761037-735424,","834.37"
"5605","1574757438"," 241574761037-9912355,","763.09"
"5606","1574757438"," 19401574761038-2674568,","476.16"
"5607","1574757438"," 15131574761038-2531574,","521.11"
"5608","1574757438"," 18061574761036-8116217,","873.61"
"5609","1574757438"," 15611574761038-2479403,","499.29"
"5610","1574757439"," 3891574761038-4593267,","513.88"
"5611","1574757439"," 7161574761038-5283499,","509.71"
"5612","1574757439"," 6081574761038-5074582,","520.72"
"5613","1574757439"," 9501574761038-723258,","480.81"
"5614","1574757439"," 8941574761038-7032647,","506.76"
"5615","1574757439"," 18041574761038-7113037,","495.86"
"5616","1574757439"," 17871574761038-7087944,","540.1"
"5617","1574757439"," 13321574761038-7392778,","533.02"
"5618","1574757439"," 14151574761038-9274635,","475.85"
"5619","1574757439"," 7261574761038-9195523,","500.02"
"5620","1574757439"," 4151574761038-9716496,","482.57"
"5621","1574757439"," 10511574761039-0633616,","521.51"
"5622","1574757439"," 8181574761039-087439,","502.52"
"5623","1574757440"," 9901574761039-295463,","515.93"
"5624","1574757440"," 5841574761039-4434712,","520.93"
"5625","1574757440"," 4991574761039-4594674,","516.57"
"5626","1574757440"," 13821574761039-7594945,","492.27"
"5627","1574757440"," 2251574761039-7394643,","509.76"
"5628","1574757440"," 11561574761039-9675384,","497.33"
"5629","1574757440"," 19471574761039-9675388,","524.79"
"5630","1574757440"," 2581574761040-2728233,","486.32"
"5631","1574757440"," 3781574761040-299466,","466.53"
"5632","1574757441"," 16441574761040-3913898,","499.03"
"5633","1574757441"," 13661574761040-475327,","497.98"
"5634","1574757441"," 11121574761040-5073519,","484.54"
"5635","1574757441"," 9321574761040-47927,","530.19"
"5636","1574757441"," 6701574761040-5093393,","549.04"
"5637","1574757441"," 1161574761040-5816681,","506.14"
"5638","1574757441"," 1351574761040-659362,","481.78"
"5639","1574757441"," 1021574761040-6993022,","501.67"
"5640","1574757441"," 19391574761040-7152536,","530.11"
"5641","1574757441"," 12431574761040-6073606,","736"
"5642","1574757441"," 15691574761040-699291,","809.04"
"5643","1574757441"," 631574761040-9681156,","503.02"
"5644","1574757441"," 17461574761041-1913524,","474.07"
"5645","1574757442"," 13471574761041-1876614,","829.66"
"5646","1574757442"," 15581574761041-6073723,","474.49"
"5647","1574757442"," 2701574761041-4924603,","597.16"
"5648","1574757442"," 1221574761041-8314855,","482.91"
"5649","1574757442"," 19521574761041-8395162,","488.03"
"5650","1574757442"," 15481574761041-6001089,","720.54"
"5651","1574757442"," 1031574761041-9072812,","486.64"
"5652","1574757442"," 10621574761041-9994352,","490.05"
"5653","1574757442"," 11231574761041-8074903,","737.88"
"5654","1574757442"," 15221574761041-8274765,","733.57"
"5655","1574757442"," 7761574761042-0554483,","538.14"
"5656","1574757442"," 15541574761042-0994961,","520.52"
"5657","1574757443"," 12991574761042-3274922,","477.24"
"5658","1574757443"," 2471574761042-3155806,","505.95"
"5659","1574757443"," 8481574761042-4274747,","477.36"
"5660","1574757443"," 19381574761042-3835073,","522.01"
"5661","1574757443"," 19581574761042-5954888,","530.6"
"5662","1574757443"," 15261574761042-315565,","812.92"
"5663","1574757443"," 1061574761042-6955283,","496.56"
"5664","1574757443"," 19871574761042-7793336,","488.62"
"5665","1574757443"," 1811574761042-9047909,","521.22"
"5666","1574757443"," 7541574761042-9672668,","472.94"
"5667","1574757443"," 3371574761042-899595,","519.41"
"5668","1574757443"," 3621574761042-9154508,","500.59"
"5669","1574757443"," 831574761042-925296,","551.83"
"5670","1574757443"," 17121574761042-7434094,","780.97"
"5671","1574757443"," 13891574761043-0312924,","485.21"
"5672","1574757443"," 2521574761043-0535553,","497.11"
"5673","1574757443"," 16811574761043-047417,","489.49"
"5674","1574757443"," 10311574761043-1392794,","538.74"
"5675","1574757443"," 17221574761043-2392755,","471.84"
"5676","1574757443"," 5581574761043-2073436,","525.74"
"5677","1574757443"," 3211574761043-0474176,","728.57"
"5678","1574757444"," 13051574761043-5114222,","514.31"
"5679","1574757444"," 4611574761043-54349,","530.24"
"5680","1574757444"," 10051574761043-6393077,","450.06"
"5681","1574757444"," 11321574761043-2313604,","837.25"
"5682","1574757444"," 13391574761043-654766,","538.07"
"5683","1574757444"," 16761574761043-2073438,","1025.47"
"5684","1574757444"," 12821574761043-8646438,","484.45"
"5685","1574757444"," 10651574761043-855465,","477.63"
"5686","1574757444"," 16301574761043-6875196,","749.66"
"5687","1574757444"," 271574761043-9492064,","481.41"
"5688","1574757444"," 10941574761043-943409,","526.01"
"5689","1574757444"," 8641574761044-0232224,","507.45"
"5690","1574757444"," 14431574761043-8956876,","616.61"
"5691","1574757444"," 6591574761044-0912766,","534.1"
"5692","1574757444"," 11831574761044-0752738,","534.84"
"5693","1574757444"," 10361574761043-667642,","892.14"
"5694","1574757444"," 18991574761044-2955437,","467.04"
"5695","1574757445"," 13711574761044-3314953,","472.73"
"5696","1574757445"," 6861574761044-0393255,","835.16"
"5697","1574757445"," 19591574761043-9076443,","1187.24"
"5698","1574757445"," 4181574761044-263734,","1097.22"
"5699","1574757445"," 8021574761044-7476437,","857.08"
"5700","1574757446"," 4301574761045-1355934,","843.99"
"5701","1574757447"," 19861574761045-943579,","845.86"
"5702","1574757447"," 5181574761046-4036198,","483.24"
"5703","1574757447"," 4531574761046-3954852,","486.42"
"5704","1574757447"," 11371574761046-395485,","495.82"
"5705","1574757447"," 2261574761046-4273815,","496.61"
"5706","1574757447"," 5101574761046-4344006,","519.04"
"5707","1574757447"," 10601574761046-4779665,","536.4"
"5708","1574757447"," 8271574761046-4779687,","494.51"
"5709","1574757447"," 2101574761046-5032773,","493.5"
"5710","1574757447"," 18091574761046-4952335,","504.23"
"5711","1574757447"," 13041574761046-4752717,","554.59"
"5712","1574757447"," 2801574761046-5844185,","484.52"
"5713","1574757447"," 1231574761046-5953126,","511.57"
"5714","1574757447"," 16401574761046-5953126,","484.66"
"5715","1574757447"," 15151574761046-6032505,","498.7"
"5716","1574757447"," 13351574761046-655298,","522.93"
"5717","1574757447"," 13161574761046-6671853,","537.3"
"5718","1574757447"," 1321574761046-6912284,","428.635"
"5719","1574757447"," 10681574761046-669156,","540.42"
"5720","1574757447"," 14771574761046-6819136,","528.98"
"5721","1574757447"," 6381574761046-7192588,","503.34"
"5722","1574757447"," 5761574761046-7232676,","507.19"
"5723","1574757447"," 8771574761046-4752533,","737.12"
"5724","1574757447"," 14281574761046-6837754,","553.13"
"5725","1574757447"," 14921574761046-7072194,","543.26"
"5726","1574757447"," 8231574761046-7672403,","522.98"
"5727","1574757447"," 10101574761046-6952376,","600.33"
"5728","1574757447"," 4901574761046-8273108,","565.77"
"5729","1574757447"," 8781574761046-8232386,","606.93"
"5730","1574757447"," 3131574761046-92734,","510.11"
"5731","1574757447"," 13571574761046-659266,","781.85"
"5732","1574757447"," 10881574761046-6792402,","428.635"
"5733","1574757447"," 19601574761047-0835576,","476.45"
"5734","1574757447"," 3051574761047-083592,","488.99"
"5735","1574757447"," 3961574761047-1194818,","490"
